# downloaded from PARSEC/CMD via ezpadova
# component=bar family=bar component_index=8 logAge=9.95424 MH=-0.5 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0048313 -0.5 9.95424 0.0900000036 1.081689593 0.09 -3.325 3.4059 5.293 1 0 0.545 0 0 0 0 0 -1 -4.48e-17 0 0.7363 0.2588 0.0008868 0.0002392 0.00217 -1 0.004931 13.082 15.758 12.475 11.509 10.931 10.608 10.528 10.98 10.304 11.324 10.875 10.626
0.0048313 -0.5 9.95424 0.1000000015 1.171106412 0.1 -3.116 3.4357 5.248 1 0 0.545 0 0 0 0 0 -1 -7.24e-17 0 0.7358 0.2593 0.0008868 0.0002392 0.00217 -1 0.004931 12.56 14.846 11.875 11.005 10.444 10.098 9.997 10.475 9.787 10.813 10.378 10.097
0.0048313 -0.5 9.95424 0.1199999973 1.319315425 0.12 -2.848 3.4679 5.189 1 0 0.545 0 0 0 0 0 -1 -1.31e-16 0 0.7347 0.2604 0.0008868 0.0002392 0.00217 -1 0.004931 11.89 13.574 11.09 10.37 9.836 9.462 9.338 9.844 9.151 10.167 9.756 9.439
0.0048313 -0.5 9.95424 0.1267677695 1.362351468 0.127 -2.782 3.4749 5.174 1 0 0.545 0 0 0 0 0 -1 -1.51e-16 0 0.7343 0.2607 0.0008868 0.0002392 0.00217 -1 0.004931 11.725 13.289 10.905 10.214 9.686 9.307 9.179 9.69 8.997 10.009 9.603 9.279
0.0048313 -0.5 9.95424 0.1400000006 1.438452672 0.14 -2.662 3.4874 5.148 1 0 0.545 0 0 0 0 0 -1 -1.95e-16 0 0.7337 0.2613 0.0008868 0.0002392 0.00217 -1 0.004931 11.426 12.776 10.576 9.934 9.415 9.029 8.893 9.412 8.722 9.726 9.329 8.994
0.0048313 -0.5 9.95424 0.1428005099 1.453364563 0.143 -2.641 3.4893 5.143 1 0 0.545 0 0 0 0 0 -1 -2.04e-16 0 0.7336 0.2615 0.0008868 0.0002392 0.00217 -1 0.004931 11.373 12.69 10.519 9.884 9.367 8.979 8.843 9.362 8.674 9.675 9.28 8.943
0.0048313 -0.5 9.95424 0.1599999964 1.537293155 0.16 -2.519 3.5005 5.116 1 0 0.545 0 0 0 0 0 -1 -2.63e-16 0 0.7329 0.2622 0.0008868 0.0002392 0.00217 -1 0.004931 11.069 12.219 10.195 9.596 9.088 8.695 8.554 9.078 8.394 9.386 8.998 8.654
0.0048313 -0.5 9.95424 0.1999999881 1.693879036 0.2 -2.298 3.5184 5.063 1 0 0.545 0 0 0 0 0 -1 -4.16e-16 0 0.7316 0.2634 0.0008868 0.0002392 0.00217 -1 0.004931 10.515 11.424 9.62 9.074 8.578 8.178 8.028 8.56 7.882 8.86 8.483 8.127
0.0048313 -0.5 9.95424 0.25 1.8403258 0.25 -2.088 3.5324 5.006 1 0 0.545 0 0 0 0 0 -1 -2.35e-16 0 0.7308 0.2643 0.0008868 0.0002393 0.00217 -1 0.004931 9.991 10.747 9.085 8.573 8.086 7.68 7.524 8.062 7.39 8.357 7.988 7.623
0.0048313 -0.5 9.95424 0.3000000119 1.952913977 0.3 -1.925 3.542 4.96 1 0 0.545 0 0 0 0 0 -1 -5.97e-16 0 0.7306 0.2644 0.0008868 0.0002393 0.00217 -1 0.004931 9.583 10.248 8.673 8.181 7.701 7.29 7.129 7.671 7.002 7.964 7.599 7.228
0.0048313 -0.5 9.95424 0.3269815147 2.003992088 0.327 -1.845 3.5465 4.936 1 0 0.545 0 0 0 0 0 -1 -1.07e-15 0 0.7346 0.2605 0.0008868 0.0002392 0.00217 -1 0.004931 9.383 10.008 8.472 7.99 7.512 7.099 6.935 7.48 6.812 7.771 7.409 7.033
0.0048313 -0.5 9.95424 0.3499999642 2.043417416 0.35 -1.782 3.5501 4.916 1 0 0.545 0 0 0 0 0 -1 -1.22e-15 0 0.7374 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 9.225 9.818 8.313 7.838 7.363 6.947 6.781 7.328 6.661 7.619 7.258 6.879
0.0048313 -0.5 9.95424 0.3999999762 2.118502399 0.4 -1.629 3.5616 4.867 1 0 0.545 0 0 0 0 0 -1 -1.72e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.842 9.339 7.931 7.48 7.01 6.588 6.412 6.969 6.302 7.257 6.901 6.51
0.0048313 -0.5 9.95424 0.4499999881 2.182280901 0.45 -1.461 3.5763 4.809 1 0 0.545 0 0 0 0 0 -1 -2.55e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.423 8.808 7.516 7.093 6.631 6.2 6.013 6.58 5.916 6.866 6.516 6.111
0.0048313 -0.5 9.95424 0.4999999404 2.237454072 0.5 -1.28 3.5963 4.754 1 0 0.545 0 0 0 0 0 -1 -3.92e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 7.97 8.231 7.072 6.681 6.23 5.785 5.59 6.168 5.512 6.449 6.106 5.687
0.0048313 -0.5 9.95424 0.5342253447 2.270153088 0.534 -1.139 3.6155 4.719 1 0 0.545 0 0 0 0 0 -1 -5.45e-15 0 0.7545 0.2408 0.0008338 0.000225 0.002041 -1 0.00466 7.619 7.787 6.732 6.368 5.924 5.464 5.271 5.852 5.215 6.129 5.792 5.368
0.0048313 -0.5 9.95424 0.5500000119 2.283658263 0.55 -1.078 3.6239 4.704 1 0 0.545 0 0 0 0 0 -1 -6.29e-15 0 0.7616 0.2338 0.0008116 0.0002191 0.001987 -1 0.004545 7.465 7.597 6.584 6.231 5.789 5.325 5.136 5.716 5.088 5.99 5.656 5.232
0.0048313 -0.5 9.95424 0.5591261387 2.291072496 0.559 -1.042 3.6297 4.698 1 0 0.545 0 0 0 0 0 -1 -6.82e-15 0 0.7623 0.2332 0.0008096 0.0002186 0.001982 -1 0.004532 7.375 7.481 6.498 6.153 5.712 5.246 5.061 5.638 5.018 5.91 5.578 5.156
0.0048313 -0.5 9.95424 0.5999999642 2.321121285 0.6 -0.886 3.6549 4.674 1 0 0.544 0 0 0 0 0 -1 -9.7e-15 0 0.7654 0.2301 0.0008006 0.0002162 0.001961 -1 0.004479 6.986 6.979 6.125 5.816 5.392 4.947 4.784 5.329 4.755 5.583 5.269 4.876
0.0048313 -0.5 9.95424 0.6499999166 2.352035277 0.65 -0.697 3.6877 4.651 1 0 0.544 0 0 0 0 0 -1 -1.48e-14 0 0.7692 0.2264 0.0007899 0.0002133 0.001936 -1 0.004367 6.512 6.39 5.669 5.41 5.033 4.652 4.519 4.993 4.498 5.214 4.936 4.602
0.0048313 -0.5 9.95424 0.6509074569 2.352546133 0.651 -0.693 3.6883 4.65 1 0 0.544 0 0 0 0 0 -1 -1.49e-14 0 0.7693 0.2263 0.0007896 0.0002132 0.001935 -1 0.004364 6.503 6.38 5.66 5.403 5.027 4.647 4.515 4.988 4.493 5.208 4.931 4.598
0.0048313 -0.5 9.95424 0.6695693135 2.362698856 0.669 -0.625 3.6992 4.638 1 0 0.544 0 0 0 0 0 -1 -1.75e-14 0 0.7711 0.2246 0.0007843 0.0002118 0.001923 -1 0.004342 6.333 6.181 5.498 5.257 4.899 4.543 4.42 4.867 4.4 5.076 4.812 4.5
0.0048313 -0.5 9.95424 0.6873674989 2.371793418 0.687 -0.561 3.7094 4.626 1 0 0.544 0 0 0 0 0 -1 -2.03e-14 0 0.7727 0.2229 0.0007792 0.0002104 0.001911 -1 0.004326 6.172 6 5.348 5.121 4.78 4.443 4.33 4.754 4.31 4.951 4.7 4.406
0.0048313 -0.5 9.95424 0.6999999881 2.377926697 0.7 -0.515 3.7165 4.616 1 0 0.544 0 0 0 0 0 -1 -2.25e-14 0 0.774 0.2217 0.0007755 0.0002095 0.001902 -1 0.004268 6.058 5.874 5.244 5.027 4.696 4.373 4.265 4.674 4.246 4.864 4.621 4.339
0.0048313 -0.5 9.95424 0.7148530483 2.384820187 0.715 -0.461 3.7247 4.604 1 0 0.541 0 0 0 0 0 -1 -2.56e-14 0 0.7756 0.2201 0.0007676 0.0002081 0.001891 -1 0.004293 5.923 5.728 5.121 4.915 4.597 4.289 4.187 4.579 4.169 4.761 4.526 4.259
0.0048313 -0.5 9.95424 0.7294518948 2.391282053 0.729 -0.408 3.7325 4.591 1 0 0.539 0 0 0 0 0 -1 -2.9e-14 0 0.7773 0.2185 0.0007598 0.0002068 0.001879 -1 0.004288 5.791 5.587 5.001 4.806 4.499 4.205 4.11 4.484 4.091 4.659 4.433 4.179
0.0048313 -0.5 9.95424 0.7428984046 2.396976197 0.743 -0.36 3.7395 4.578 1 0 0.537 0 0 0 0 0 -1 -3.27e-14 0 0.7788 0.217 0.0007528 0.0002055 0.001869 -1 0.004218 5.669 5.459 4.892 4.705 4.408 4.127 4.037 4.397 4.019 4.565 4.347 4.104
