# downloaded from PARSEC/CMD via ezpadova
# component=bar family=bar component_index=8 logAge=9.95424 MH=0.25 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.025095 0.25 9.95424 0.0955969095 1.133236387 0.095 -3.348 3.3623 5.167 1 0 0.545 0 0 0 0 0 -1 -2.89e-17 0 0.6792 0.2953 0.004602 0.001242 0.01126 -1 0.0256 13.141 10.988 10.399 10.103
0.025095 0.25 9.95424 0.1055120975 1.21556776 0.105 -3.208 3.3802 5.141 1 0 0.545 0 0 0 0 0 -1 -4.75e-17 0 0.6788 0.2956 0.004602 0.001242 0.01126 -1 0.0256 12.79 10.638 10.05 9.752
0.025095 0.25 9.95424 0.1253425032 1.353540291 0.125 -2.984 3.4069 5.099 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.6783 0.2962 0.004602 0.001242 0.01126 -1 0.0256 12.231 10.079 9.494 9.193
0.025095 0.25 9.95424 0.145172894 1.465702437 0.145 -2.815 3.4255 5.068 1 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6777 0.2967 0.004602 0.001242 0.01126 -1 0.0256 11.806 9.673 9.091 8.79
0.025095 0.25 9.95424 0.1650032997 1.559528955 0.165 -2.68 3.4391 5.043 1 0 0.545 0 0 0 0 0 -1 -1.5e-16 0 0.6772 0.2972 0.004602 0.001242 0.01126 -1 0.0256 11.47 9.366 8.786 8.491
0.025095 0.25 9.95424 0.2046640813 1.709466363 0.204 -2.465 3.4586 5 1 0 0.545 0 0 0 0 0 -1 -2.46e-16 0 0.6762 0.2982 0.004602 0.001242 0.01126 -1 0.0256 10.933 8.873 8.294 8.01
0.025095 0.25 9.95424 0.2542400956 1.850971178 0.254 -2.26 3.4743 4.952 1 0 0.545 0 0 0 0 0 -1 -4.57e-16 0 0.6755 0.2989 0.004602 0.001242 0.01126 -1 0.0256 10.421 8.396 7.814 7.542
0.025095 0.25 9.95424 0.3106895983 1.973838678 0.31 -2.071 3.4877 4.904 1 0 0.545 0 0 0 0 0 -1 -6.62e-16 0 0.6763 0.2981 0.004602 0.001242 0.01126 -1 0.0256 9.948 7.955 7.369 7.108
0.025095 0.25 9.95424 0.3392335474 2.025410206 0.339 -1.986 3.4933 4.879 1 0 0.545 0 0 0 0 0 -1 -7.5e-16 0 0.6789 0.2955 0.004602 0.001242 0.01126 -1 0.0256 9.735 7.755 7.166 6.909
0.025095 0.25 9.95424 0.3533920944 2.048942254 0.353 -1.946 3.4959 4.867 0 0 0.545 0 0 0 0 0 -1 -8.11e-16 0 0.68 0.2944 0.004602 0.001242 0.01126 -1 0.0256 9.634 7.66 7.069 6.815
0.025095 0.25 9.95424 0.4029681087 2.122572238 0.403 -1.805 3.5073 4.829 1 0 0.545 0 0 0 0 0 -1 -1.19e-15 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 9.283 7.335 6.735 6.49
0.025095 0.25 9.95424 0.4525440931 2.185277485 0.452 -1.66 3.5201 4.786 1 0 0.545 0 0 0 0 0 -1 -1.65e-15 0 0.6802 0.2942 0.004602 0.001242 0.01126 -1 0.0256 8.921 7.006 6.392 6.156
0.025095 0.25 9.95424 0.502120018 2.239628983 0.502 -1.512 3.5342 4.739 1 0 0.545 0 0 0 0 0 -1 -2.33e-15 0 0.6811 0.2933 0.00459 0.001238 0.01123 -1 0.02553 8.549 6.669 6.038 5.81
0.025095 0.25 9.95424 0.5178117752 2.255091733 0.518 -1.458 3.5398 4.722 1 0 0.545 0 0 0 0 0 -1 -2.65e-15 0 0.6872 0.2877 0.004507 0.001216 0.01103 -1 0.02508 8.416 6.55 5.912 5.687
0.025095 0.25 9.95424 0.5516960621 2.285057517 0.551 -1.348 3.5514 4.685 1 0 0.545 0 0 0 0 0 -1 -3.45e-15 0 0.7006 0.2753 0.004327 0.001168 0.01059 -1 0.02408 8.14 6.304 5.653 5.435
0.025095 0.25 9.95424 0.601271987 2.321981326 0.601 -1.184 3.574 4.649 1 0 0.545 0 0 0 0 0 -1 -5.02e-15 0 0.7036 0.2725 0.004288 0.001157 0.0105 -1 0.02387 7.731 5.962 5.287 5.088
0.025095 0.25 9.95424 0.650848031 2.352512732 0.651 -1.015 3.6023 4.628 1 0 0.544 0 0 0 0 0 -1 -7.3e-15 0 0.7064 0.27 0.004253 0.001148 0.01042 -1 0.02368 7.309 5.613 4.927 4.763
0.025095 0.25 9.95424 0.7004240751 2.378128189 0.7 -0.849 3.6321 4.612 1 0 0.544 0 0 0 0 0 -1 -1.05e-14 0 0.7088 0.2676 0.004222 0.00114 0.01034 -1 0.02352 6.891 5.271 4.607 4.481
0.025095 0.25 9.95424 0.7157068253 2.385206447 0.716 -0.795 3.6425 4.61 1 0 0.542 0 0 0 0 0 -1 -1.18e-14 0 0.7095 0.267 0.004195 0.001137 0.01032 -1 0.02347 6.759 5.168 4.522 4.408
0.025095 0.25 9.95424 0.75 2.399888909 0.75 -0.679 3.6653 4.605 1 0 0.537 0 0 0 0 0 -1 -1.51e-14 0 0.7111 0.2656 0.004137 0.001131 0.01028 -1 0.02337 6.467 4.943 4.365 4.266
0.025095 0.25 9.95424 0.7680455446 2.407012374 0.768 -0.624 3.6731 4.592 1 0 0.537 0 0 0 0 0 -1 -1.72e-14 0 0.7125 0.2643 0.00412 0.001126 0.01023 -1 0.02326 6.33 4.829 4.277 4.183
0.025095 0.25 9.95424 0.7965128422 2.417498758 0.796 -0.538 3.6853 4.57 1 0 0.537 0 0 0 0 0 -1 -2.11e-14 0 0.7146 0.2623 0.004092 0.001119 0.01017 -1 0.02311 6.114 4.652 4.14 4.052
0.025095 0.25 9.95424 0.8000000119 2.418724441 0.8 -0.527 3.6868 4.567 1 0 0.537 0 0 0 0 0 -1 -2.17e-14 0 0.7149 0.262 0.004089 0.001118 0.01016 -1 0.02308 6.088 4.63 4.123 4.036
0.025095 0.25 9.95424 0.8038143516 2.420051122 0.803 -0.516 3.6884 4.564 1 0 0.537 0 0 0 0 0 -1 -2.23e-14 0 0.7152 0.2617 0.004085 0.001117 0.01015 -1 0.02306 6.059 4.606 4.104 4.018
