# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.0900000036 0.09 0.1185366488 2602.555502 5.242 10.668 10.211 10.005 12.256 10.759 10.076
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.0966539159 0.097 0.1252427644 2695.876544 5.225 10.438 9.96 9.742 11.927 10.501 9.81
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1000000015 0.1 0.128810909 2748.526952 5.215 10.314 9.826 9.603 11.745 10.362 9.669
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1199999973 0.12 0.1467413955 2936.297126 5.181 9.827 9.306 9.075 11.072 9.826 9.132
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1212908998 0.121 0.1480650797 2945.09969 5.178 9.799 9.277 9.046 11.037 9.797 9.103
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1400000006 0.14 0.1663997406 3069.021988 5.139 9.42 8.885 8.652 10.56 9.394 8.704
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1551143527 0.155 0.1782594839 3139.062769 5.124 9.2 8.659 8.428 10.292 9.163 8.477
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1599999964 0.16 0.1826218108 3160.821713 5.116 9.126 8.584 8.353 10.205 9.086 8.401
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.1999999881 0.2 0.215254701 3293.062702 5.07 8.643 8.091 7.865 9.647 8.585 7.907
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.2128849477 0.213 0.2251399912 3323.533036 5.059 8.518 7.964 7.739 9.507 8.456 7.78
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.25 0.25 0.2528439957 3403.298168 5.028 8.192 7.633 7.411 9.145 8.121 7.449
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.309913218 0.31 0.2969290199 3495.425096 4.981 7.759 7.192 6.975 8.674 7.677 7.01
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.3191390336 0.319 0.3051073324 3508.326469 4.97 7.687 7.12 6.903 8.598 7.605 6.937
thin2 1 thin_disk 8.77815125 -0.5 0.0048313 0.3499999642 0.35 0.3275311762 3557.951306 4.949 7.49 6.918 6.703 8.382 7.402 6.735
