# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.0900000036 0.09 0.1118027909 2544.485615 5.293 17.691 13.112 10.89 10.436 10.237
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.1000000015 0.1 0.1239802891 2725.210164 5.249 16.569 12.428 10.423 9.941 9.724
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.1199999973 0.12 0.1454630351 2935.621096 5.189 14.957 11.522 9.847 9.328 9.097
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.1400000006 0.14 0.1646844694 3069.021988 5.148 13.98 10.951 9.442 8.907 8.674
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.1549924314 0.155 0.1780133794 3141.231906 5.124 13.478 10.636 9.201 8.66 8.428
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.1599999964 0.16 0.1824957037 3163.734278 5.117 13.325 10.538 9.125 8.582 8.351
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.1999999881 0.2 0.2157509143 3296.856164 5.068 12.434 9.936 8.634 8.082 7.855
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.25 0.25 0.2557129043 3405.649896 5.018 11.705 9.392 8.163 7.604 7.382
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.3000000119 0.3 0.294681346 3482.571166 4.973 11.172 8.968 7.785 7.219 7.001
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.3041979074 0.304 0.2985057113 3488.188934 4.969 11.13 8.934 7.753 7.187 6.969
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.3499999642 0.35 0.337950151 3547.316998 4.922 10.699 8.581 7.432 6.86 6.645
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.3999999762 0.4 0.3815510428 3641.665066 4.875 10.193 8.19 7.089 6.507 6.295
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.4499999881 0.45 0.4319690635 3763.570017 4.817 9.633 7.764 6.718 6.125 5.918
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.4999999404 0.5 0.4852355875 3931.877693 4.763 9.025 7.312 6.33 5.721 5.53
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.5250059366 0.525 0.5103318161 4054.151744 4.74 8.68 7.064 6.12 5.496 5.325
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.5500000119 0.55 0.5353682907 4173.495985 4.718 8.36 6.831 5.92 5.284 5.134
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.5581893921 0.558 0.5421914251 4221.822791 4.713 8.248 6.753 5.855 5.218 5.075
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.5999999642 0.6 0.5772349849 4465.807513 4.691 7.684 6.371 5.54 4.921 4.811
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.6499999166 0.65 0.6135537924 4796.229986 4.673 7.025 5.923 5.193 4.654 4.567
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.6649349928 0.665 0.6252484803 4889.90025 4.666 6.849 5.795 5.096 4.585 4.502
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.6993529797 0.699 0.653811635 5106.225616 4.65 6.474 5.518 4.88 4.424 4.351
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.6999999881 0.7 0.6544140951 5109.754091 4.649 6.467 5.513 4.876 4.421 4.348
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.7250918746 0.725 0.6755424504 5266.232149 4.636 6.215 5.321 4.725 4.307 4.239
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.7487857342 0.749 0.6971924009 5412.526055 4.623 5.991 5.147 4.587 4.2 4.137
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.7663418055 0.766 0.7163951629 5508.076964 4.609 5.835 5.021 4.483 4.115 4.055
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.789814353 0.789 0.7439652403 5633.781509 4.59 5.632 4.858 4.347 4 3.946
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.7975714207 0.797 0.7527532597 5675.446054 4.583 5.567 4.805 4.302 3.963 3.91
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.8173423409 0.817 0.7799246467 5771.650172 4.563 5.404 4.67 4.185 3.861 3.812
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.8386331797 0.838 0.8110593679 5872.18866 4.54 5.233 4.526 4.06 3.751 3.705
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.8463571072 0.846 0.8238585342 5907.449259 4.531 5.171 4.474 4.015 3.711 3.667
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.859348774 0.859 0.8459654859 5962.110214 4.515 5.069 4.387 3.938 3.641 3.599
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.8910174966 0.89 0.9050084722 6088.355458 4.472 4.821 4.173 3.746 3.469 3.432
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.8951427937 0.894 0.9125415435 6105.201468 4.466 4.789 4.145 3.721 3.446 3.409
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.9165382385 0.916 0.9604010912 6181.587201 4.432 4.62 3.996 3.585 3.321 3.287
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.939401567 0.938 1.016605944 6258.928639 4.393 4.438 3.834 3.434 3.181 3.148
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.9439284801 0.943 1.028377686 6273.35696 4.385 4.402 3.801 3.404 3.152 3.12
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.9466392398 0.946 1.036221609 6282.029912 4.381 4.38 3.782 3.386 3.136 3.104
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.9670241475 0.966 1.093837089 6347.460398 4.343 4.214 3.631 3.246 3.004 2.974
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.9850183129 0.984 1.15014513 6400.295121 4.307 4.064 3.496 3.118 2.883 2.854
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 0.9927142262 0.992 1.176122734 6420.960526 4.29 4 3.437 3.062 2.83 2.801
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.001099348 1 1.205459558 6441.692655 4.273 3.931 3.374 3.002 2.773 2.745
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.016151905 1.015 1.263143364 6472.91643 4.239 3.808 3.259 2.892 2.667 2.64
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.028781652 1.028 1.316596344 6495.311744 4.208 3.7 3.156 2.792 2.571 2.544
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.03897357 1.038 1.366950049 6511.784205 4.18 3.607 3.068 2.706 2.487 2.461
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.041499853 1.04 1.379915983 6514.783684 4.173 3.584 3.046 2.684 2.466 2.439
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.046141863 1.045 1.404599938 6520.786785 4.159 3.54 3.004 2.644 2.427 2.4
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.048596024 1.047 1.417922992 6523.79041 4.152 3.517 2.982 2.622 2.405 2.378
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.050210237 1.049 1.428738161 6525.292741 4.147 3.501 2.966 2.607 2.39 2.363
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.059993148 1.058 1.491257514 6528.298442 4.112 3.403 2.869 2.51 2.294 2.268
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.067968011 1.066 1.553648052 6522.288425 4.081 3.319 2.785 2.425 2.208 2.181
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.075104117 1.073 1.618276192 6505.789392 4.048 3.242 2.704 2.342 2.124 2.096
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.07653141 1.075 1.631746331 6501.296903 4.041 3.226 2.688 2.325 2.106 2.078
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.078823686 1.077 1.654446184 6493.816316 4.03 3.201 2.661 2.296 2.077 2.049
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.087050438 1.085 1.752478283 6449.113199 3.984 3.108 2.558 2.188 1.963 1.934
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.090285659 1.088 1.796191533 6425.3975 3.963 3.071 2.516 2.141 1.914 1.884
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.094691515 1.093 1.867895797 6381.165375 3.931 3.018 2.452 2.071 1.838 1.807
thin6 5 thin_disk 9.698970004 -0.5 0.0048313 1.099065423 1.097 1.958631094 6311.026445 3.892 2.967 2.385 1.993 1.751 1.719
