# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.0955969095 0.095 0.1329696865 2302.501915 5.168 17.883 13.643 10.99 10.4 10.105
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.1055120975 0.105 0.1438641701 2399.385334 5.141 17.52 13.293 10.64 10.052 9.754
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.1069069207 0.107 0.1453625875 2410.460394 5.138 17.476 13.25 10.597 10.01 9.712
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.1253425032 0.125 0.1647982687 2550.35126 5.099 16.942 12.734 10.082 9.497 9.196
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.145172894 0.145 0.1836760981 2662.563659 5.068 16.232 12.192 9.676 9.093 8.793
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.1650032997 0.165 0.2013968367 2746.628992 5.043 15.461 11.672 9.37 8.79 8.495
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.2046640813 0.204 0.2349917659 2872.764332 5.003 14.363 10.912 8.883 8.304 8.019
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.2542400956 0.254 0.2750759648 2979.202337 4.961 13.47 10.266 8.419 7.838 7.565
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.306799382 0.306 0.3168492218 3068.315401 4.92 12.739 9.73 8.015 7.429 7.167
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.3301769793 0.33 0.337794555 3100.987389 4.896 12.453 9.512 7.84 7.253 6.994
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.3523346782 0.352 0.3580573927 3130.40119 4.874 12.211 9.32 7.682 7.092 6.837
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.3533920944 0.353 0.3589654455 3131.843125 4.873 12.2 9.311 7.675 7.084 6.829
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.4029681087 0.403 0.3999932337 3215.881224 4.836 11.651 8.899 7.352 6.752 6.507
thin6 5 thin_disk 9.698970004 0.25 0.025095 0.4184335768 0.418 0.4145268296 3245.637406 4.822 11.467 8.762 7.245 6.641 6.399
