# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.698970004 0 0.01471 0.0900000036 0.09 0.1216893706 2307.80973 5.22 18.146 13.732 11.177 10.573 10.312
thin6 5 thin_disk 9.698970004 0 0.01471 0.1000000015 0.1 0.1333069048 2451.319952 5.186 17.669 13.272 10.719 10.116 9.851
thin6 5 thin_disk 9.698970004 0 0.01471 0.116057232 0.116 0.1498830924 2619.389004 5.148 17.047 12.706 10.18 9.579 9.31
thin6 5 thin_disk 9.698970004 0 0.01471 0.1200000048 0.12 0.1539758623 2658.27557 5.14 16.721 12.504 10.072 9.471 9.2
thin6 5 thin_disk 9.698970004 0 0.01471 0.1400000006 0.14 0.173241783 2782.915374 5.103 15.613 11.795 9.664 9.062 8.79
thin6 5 thin_disk 9.698970004 0 0.01471 0.1547758132 0.155 0.1867465747 2849.049534 5.082 15.033 11.417 9.424 8.822 8.551
thin6 5 thin_disk 9.698970004 0 0.01471 0.1599999964 0.16 0.1916252105 2871.44168 5.075 14.841 11.293 9.345 8.743 8.472
thin6 5 thin_disk 9.698970004 0 0.01471 0.200000003 0.2 0.2254512486 2997.781672 5.03 13.785 10.585 8.849 8.246 7.983
thin6 5 thin_disk 9.698970004 0 0.01471 0.25 0.25 0.2653094045 3113.149665 4.986 12.865 9.952 8.374 7.771 7.516
thin6 5 thin_disk 9.698970004 0 0.01471 0.3000000119 0.3 0.3041253662 3190.068436 4.946 12.25 9.491 7.997 7.391 7.143
thin6 5 thin_disk 9.698970004 0 0.01471 0.305470705 0.305 0.3090670058 3197.422303 4.94 12.186 9.442 7.954 7.348 7.101
thin6 5 thin_disk 9.698970004 0 0.01471 0.3500000238 0.35 0.3494239307 3253.868518 4.892 11.707 9.063 7.629 7.019 6.777
thin6 5 thin_disk 9.698970004 0 0.01471 0.3729372919 0.373 0.3689373677 3293.062702 4.873 11.448 8.871 7.472 6.859 6.62
thin6 5 thin_disk 9.698970004 0 0.01471 0.4000000358 0.4 0.3920600986 3337.336513 4.851 11.168 8.66 7.298 6.682 6.446
thin6 5 thin_disk 9.698970004 0 0.01471 0.4500000179 0.45 0.4399999679 3432.41665 4.801 10.62 8.246 6.955 6.33 6.1
thin6 5 thin_disk 9.698970004 0 0.01471 0.5 0.5 0.491985887 3553.039208 4.751 10.036 7.814 6.602 5.967 5.744
thin6 5 thin_disk 9.698970004 0 0.01471 0.5254466534 0.525 0.5191019315 3636.637393 4.725 9.694 7.572 6.411 5.769 5.552
thin6 5 thin_disk 9.698970004 0 0.01471 0.5500000119 0.55 0.5459497165 3715.352291 4.701 9.381 7.351 6.234 5.586 5.376
thin6 5 thin_disk 9.698970004 0 0.01471 0.6000000238 0.6 0.5934069724 3925.54536 4.667 8.714 6.9 5.88 5.212 5.03
thin6 5 thin_disk 9.698970004 0 0.01471 0.6499999762 0.65 0.631324502 4194.691249 4.648 8.041 6.452 5.523 4.853 4.713
thin6 5 thin_disk 9.698970004 0 0.01471 0.7000000477 0.7 0.6644352194 4488.487293 4.635 7.375 6.028 5.194 4.567 4.462
thin6 5 thin_disk 9.698970004 0 0.01471 0.7274599671 0.727 0.6822642965 4656.93311 4.629 7.027 5.8 5.024 4.445 4.352
thin6 5 thin_disk 9.698970004 0 0.01471 0.75 0.75 0.6975135438 4795.125741 4.623 6.761 5.619 4.89 4.355 4.268
thin6 5 thin_disk 9.698970004 0 0.01471 0.789755702 0.79 0.7346029108 4992.292237 4.6 6.367 5.33 4.659 4.177 4.099
thin6 5 thin_disk 9.698970004 0 0.01471 0.8000000119 0.8 0.7443079279 5043.128103 4.594 6.271 5.258 4.601 4.133 4.057
thin6 5 thin_disk 9.698970004 0 0.01471 0.8040416837 0.804 0.7487772569 5062.907583 4.592 6.233 5.229 4.578 4.115 4.04
thin6 5 thin_disk 9.698970004 0 0.01471 0.8417391777 0.841 0.7884109453 5244.450613 4.567 5.896 4.97 4.369 3.95 3.881
thin6 5 thin_disk 9.698970004 0 0.01471 0.8500000238 0.849 0.7973566945 5284.452518 4.561 5.826 4.915 4.324 3.913 3.846
thin6 5 thin_disk 9.698970004 0 0.01471 0.8577784896 0.857 0.8060326699 5319.857509 4.555 5.761 4.862 4.281 3.878 3.812
thin6 5 thin_disk 9.698970004 0 0.01471 0.8906764388 0.89 0.8473301206 5467.641107 4.528 5.491 4.646 4.101 3.731 3.67
thin6 5 thin_disk 9.698970004 0 0.01471 0.8999999762 0.899 0.8589198604 5509.345392 4.521 5.417 4.587 4.052 3.689 3.63
thin6 5 thin_disk 9.698970004 0 0.01471 0.9001046419 0.899 0.8599092979 5509.345392 4.521 5.416 4.586 4.051 3.689 3.629
thin6 5 thin_disk 9.698970004 0 0.01471 0.9188414216 0.918 0.8866508706 5587.27439 4.503 5.27 4.468 3.95 3.602 3.546
thin6 5 thin_disk 9.698970004 0 0.01471 0.9364041686 0.936 0.9131721226 5659.785862 4.485 5.135 4.357 3.855 3.52 3.467
thin6 5 thin_disk 9.698970004 0 0.01471 0.9499999881 0.949 0.9350883469 5713.47064 4.471 5.033 4.272 3.781 3.455 3.404
thin6 5 thin_disk 9.698970004 0 0.01471 0.9528849125 0.952 0.9402701407 5724.004941 4.468 5.011 4.254 3.765 3.441 3.391
thin6 5 thin_disk 9.698970004 0 0.01471 0.968234539 0.968 0.9675037229 5780.960474 4.449 4.896 4.157 3.68 3.365 3.317
thin6 5 thin_disk 9.698970004 0 0.01471 0.9827631116 0.982 0.9950677358 5833.107765 4.432 4.789 4.066 3.599 3.293 3.247
