# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.0900000036 0.09 0.1779314201 2658.887731 4.889 9.752 9.209 8.933 11.389 9.787 9.005
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.0923946127 0.092 0.17970189 2674.853494 4.892 9.711 9.166 8.89 11.324 9.741 8.961
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.0988866538 0.099 0.1844814251 2723.328305 4.898 9.594 9.045 8.77 11.141 9.612 8.838
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1000000015 0.1 0.1854183213 2732.121444 4.899 9.573 9.024 8.749 11.108 9.59 8.817
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1047845706 0.105 0.1889089982 2758.671575 4.903 9.501 8.949 8.675 11.003 9.511 8.742
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1157185286 0.116 0.1967671725 2819.031963 4.911 9.341 8.784 8.513 10.769 9.338 8.577
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1200000048 0.12 0.1996423369 2842.496902 4.913 9.281 8.724 8.453 10.683 9.274 8.516
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1261498481 0.126 0.2040575391 2872.10293 4.917 9.202 8.642 8.374 10.571 9.188 8.434
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1400000006 0.14 0.2136252799 2937.649652 4.922 9.028 8.465 8.2 10.33 9.003 8.258
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1599999964 0.16 0.2269617361 3013.699874 4.927 8.814 8.246 7.988 10.045 8.776 8.041
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.1945629567 0.195 0.2497196082 3116.018303 4.929 8.5 7.927 7.677 9.648 8.447 7.726
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.200000003 0.2 0.2529604615 3131.843125 4.93 8.455 7.882 7.633 9.592 8.401 7.681
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.25 0.25 0.2846771733 3238.91835 4.925 8.092 7.513 7.273 9.158 8.024 7.317
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.2552412152 0.255 0.2879072789 3248.628126 4.924 8.057 7.478 7.239 9.118 7.989 7.282
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.273060441 0.273 0.299193838 3281.708485 4.92 7.941 7.36 7.123 8.983 7.868 7.165
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.3000000119 0.3 0.3172872677 3327.361598 4.909 7.768 7.184 6.951 8.786 7.69 6.991
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.3500000536 0.35 0.3543664883 3412.714832 4.881 7.448 6.857 6.63 8.423 7.36 6.666
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.4000000358 0.4 0.3971482424 3508.326469 4.839 7.111 6.513 6.29 8.046 7.013 6.323
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.4500000179 0.45 0.4414206489 3638.312512 4.798 6.768 6.158 5.942 7.651 6.655 5.97
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.5 0.5 0.4871387135 3810.658234 4.759 6.41 5.787 5.584 7.235 6.282 5.605
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.5052928925 0.505 0.4904024654 3839.723926 4.758 6.374 5.748 5.548 7.19 6.243 5.568
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.528837204 0.529 0.5054202577 3926.449354 4.752 6.238 5.604 5.416 7.03 6.101 5.433
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.5500000119 0.55 0.5220987397 3978.322628 4.741 6.125 5.486 5.305 6.905 5.984 5.321
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.5662175417 0.566 0.5341369778 4036.45393 4.733 6.027 5.383 5.212 6.795 5.883 5.227
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.6000000238 0.6 0.5613744529 4194.691249 4.714 5.789 5.137 4.992 6.525 5.64 5.003
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.6435251832 0.643 0.590680515 4435.06511 4.701 5.497 4.866 4.754 6.184 5.355 4.761
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.6499999762 0.65 0.5947749167 4470.951925 4.699 5.457 4.832 4.724 6.136 5.317 4.731
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.7000001073 0.7 0.6284238294 4755.541763 4.684 5.152 4.601 4.513 5.759 5.04 4.518
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.7406203151 0.741 0.6568294924 4972.788632 4.669 4.925 4.434 4.356 5.48 4.835 4.36
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.75 0.75 0.6629070608 5024.582715 4.667 4.877 4.399 4.324 5.419 4.792 4.328
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.7983130813 0.798 0.6999268355 5257.750823 4.648 4.636 4.214 4.148 5.127 4.569 4.151
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.8466261625 0.846 0.7383336207 5478.983594 4.626 4.411 4.037 3.978 4.857 4.359 3.981
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.8753017783 0.875 0.7663949685 5598.865053 4.608 4.278 3.927 3.872 4.703 4.234 3.875
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.8949391842 0.894 0.7828032947 5681.983916 4.599 4.196 3.86 3.808 4.606 4.156 3.811
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.9165878296 0.916 0.8036235309 5765.009138 4.586 4.104 3.781 3.733 4.5 4.067 3.735
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.9432522058 0.943 0.8305248756 5866.782664 4.571 3.995 3.689 3.643 4.375 3.963 3.646
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 0.9915652275 0.991 0.8827803242 6038.095811 4.54 3.8 3.52 3.481 4.154 3.775 3.483
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 1.039878368 1.039 0.9374597814 6195.837231 4.508 3.615 3.358 3.324 3.947 3.597 3.326
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 1.064563394 1.064 0.9686182442 6273.35696 4.49 3.518 3.272 3.24 3.841 3.502 3.242
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 1.069078684 1.068 0.9748833313 6289.266532 4.486 3.5 3.256 3.224 3.82 3.485 3.226
thin2 1 thin_disk 8.176091259 -0.25 0.0084736 1.088191509 1.087 0.9975912813 6347.460398 4.474 3.431 3.194 3.164 3.744 3.417 3.166
